image_id,image_path,label,mask_path,split,source,protected
fully_synthetic_full_synthetic_006071,fully_synthetic/full_synthetic_006071.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_006082,fully_synthetic/full_synthetic_006082.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_006169,fully_synthetic/full_synthetic_006169.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_006265,fully_synthetic/full_synthetic_006265.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_006303,fully_synthetic/full_synthetic_006303.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_006709,fully_synthetic/full_synthetic_006709.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_006800,fully_synthetic/full_synthetic_006800.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_006824,fully_synthetic/full_synthetic_006824.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007016,fully_synthetic/full_synthetic_007016.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007052,fully_synthetic/full_synthetic_007052.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007055,fully_synthetic/full_synthetic_007055.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007074,fully_synthetic/full_synthetic_007074.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007157,fully_synthetic/full_synthetic_007157.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007293,fully_synthetic/full_synthetic_007293.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007407,fully_synthetic/full_synthetic_007407.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007434,fully_synthetic/full_synthetic_007434.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007452,fully_synthetic/full_synthetic_007452.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007591,fully_synthetic/full_synthetic_007591.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007755,fully_synthetic/full_synthetic_007755.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007770,fully_synthetic/full_synthetic_007770.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_007852,fully_synthetic/full_synthetic_007852.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_007885,fully_synthetic/full_synthetic_007885.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_007944,fully_synthetic/full_synthetic_007944.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008034,fully_synthetic/full_synthetic_008034.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008067,fully_synthetic/full_synthetic_008067.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008095,fully_synthetic/full_synthetic_008095.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008144,fully_synthetic/full_synthetic_008144.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008179,fully_synthetic/full_synthetic_008179.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_008210,fully_synthetic/full_synthetic_008210.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_008424,fully_synthetic/full_synthetic_008424.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008488,fully_synthetic/full_synthetic_008488.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008499,fully_synthetic/full_synthetic_008499.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008547,fully_synthetic/full_synthetic_008547.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008578,fully_synthetic/full_synthetic_008578.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008609,fully_synthetic/full_synthetic_008609.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008673,fully_synthetic/full_synthetic_008673.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_008683,fully_synthetic/full_synthetic_008683.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_008703,fully_synthetic/full_synthetic_008703.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008706,fully_synthetic/full_synthetic_008706.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_008809,fully_synthetic/full_synthetic_008809.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_008882,fully_synthetic/full_synthetic_008882.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_008944,fully_synthetic/full_synthetic_008944.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009033,fully_synthetic/full_synthetic_009033.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009099,fully_synthetic/full_synthetic_009099.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009182,fully_synthetic/full_synthetic_009182.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_009303,fully_synthetic/full_synthetic_009303.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009360,fully_synthetic/full_synthetic_009360.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009419,fully_synthetic/full_synthetic_009419.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009443,fully_synthetic/full_synthetic_009443.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_009446,fully_synthetic/full_synthetic_009446.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009481,fully_synthetic/full_synthetic_009481.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009564,fully_synthetic/full_synthetic_009564.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009588,fully_synthetic/full_synthetic_009588.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009629,fully_synthetic/full_synthetic_009629.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_009663,fully_synthetic/full_synthetic_009663.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009729,fully_synthetic/full_synthetic_009729.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_009904,fully_synthetic/full_synthetic_009904.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_009929,fully_synthetic/full_synthetic_009929.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010018,fully_synthetic/full_synthetic_010018.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010042,fully_synthetic/full_synthetic_010042.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010107,fully_synthetic/full_synthetic_010107.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010139,fully_synthetic/full_synthetic_010139.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_010141,fully_synthetic/full_synthetic_010141.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010192,fully_synthetic/full_synthetic_010192.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_010215,fully_synthetic/full_synthetic_010215.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010235,fully_synthetic/full_synthetic_010235.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010247,fully_synthetic/full_synthetic_010247.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010291,fully_synthetic/full_synthetic_010291.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010388,fully_synthetic/full_synthetic_010388.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_010420,fully_synthetic/full_synthetic_010420.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_010461,fully_synthetic/full_synthetic_010461.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010682,fully_synthetic/full_synthetic_010682.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010692,fully_synthetic/full_synthetic_010692.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010709,fully_synthetic/full_synthetic_010709.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010737,fully_synthetic/full_synthetic_010737.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_010754,fully_synthetic/full_synthetic_010754.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010792,fully_synthetic/full_synthetic_010792.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010820,fully_synthetic/full_synthetic_010820.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010826,fully_synthetic/full_synthetic_010826.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_010956,fully_synthetic/full_synthetic_010956.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_011054,fully_synthetic/full_synthetic_011054.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011180,fully_synthetic/full_synthetic_011180.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011214,fully_synthetic/full_synthetic_011214.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011270,fully_synthetic/full_synthetic_011270.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011336,fully_synthetic/full_synthetic_011336.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011351,fully_synthetic/full_synthetic_011351.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011423,fully_synthetic/full_synthetic_011423.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011504,fully_synthetic/full_synthetic_011504.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011513,fully_synthetic/full_synthetic_011513.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011637,fully_synthetic/full_synthetic_011637.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_011686,fully_synthetic/full_synthetic_011686.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011776,fully_synthetic/full_synthetic_011776.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011909,fully_synthetic/full_synthetic_011909.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_011971,fully_synthetic/full_synthetic_011971.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_012080,fully_synthetic/full_synthetic_012080.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_012137,fully_synthetic/full_synthetic_012137.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_012176,fully_synthetic/full_synthetic_012176.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_012208,fully_synthetic/full_synthetic_012208.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_012555,fully_synthetic/full_synthetic_012555.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_012619,fully_synthetic/full_synthetic_012619.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_012721,fully_synthetic/full_synthetic_012721.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_012764,fully_synthetic/full_synthetic_012764.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_012768,fully_synthetic/full_synthetic_012768.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_012794,fully_synthetic/full_synthetic_012794.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_013145,fully_synthetic/full_synthetic_013145.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013216,fully_synthetic/full_synthetic_013216.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013247,fully_synthetic/full_synthetic_013247.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013255,fully_synthetic/full_synthetic_013255.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_013343,fully_synthetic/full_synthetic_013343.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_013373,fully_synthetic/full_synthetic_013373.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013394,fully_synthetic/full_synthetic_013394.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013424,fully_synthetic/full_synthetic_013424.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013543,fully_synthetic/full_synthetic_013543.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013554,fully_synthetic/full_synthetic_013554.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013557,fully_synthetic/full_synthetic_013557.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013569,fully_synthetic/full_synthetic_013569.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013571,fully_synthetic/full_synthetic_013571.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013649,fully_synthetic/full_synthetic_013649.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013733,fully_synthetic/full_synthetic_013733.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013799,fully_synthetic/full_synthetic_013799.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013882,fully_synthetic/full_synthetic_013882.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_013996,fully_synthetic/full_synthetic_013996.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_014060,fully_synthetic/full_synthetic_014060.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_014068,fully_synthetic/full_synthetic_014068.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_014095,fully_synthetic/full_synthetic_014095.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_014235,fully_synthetic/full_synthetic_014235.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_014350,fully_synthetic/full_synthetic_014350.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_014401,fully_synthetic/full_synthetic_014401.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_014416,fully_synthetic/full_synthetic_014416.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_014437,fully_synthetic/full_synthetic_014437.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_014471,fully_synthetic/full_synthetic_014471.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_014521,fully_synthetic/full_synthetic_014521.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_014567,fully_synthetic/full_synthetic_014567.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_014584,fully_synthetic/full_synthetic_014584.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_014731,fully_synthetic/full_synthetic_014731.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_014767,fully_synthetic/full_synthetic_014767.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_014886,fully_synthetic/full_synthetic_014886.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_015002,fully_synthetic/full_synthetic_015002.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015076,fully_synthetic/full_synthetic_015076.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015140,fully_synthetic/full_synthetic_015140.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015220,fully_synthetic/full_synthetic_015220.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015255,fully_synthetic/full_synthetic_015255.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_015325,fully_synthetic/full_synthetic_015325.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015371,fully_synthetic/full_synthetic_015371.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015557,fully_synthetic/full_synthetic_015557.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015710,fully_synthetic/full_synthetic_015710.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015726,fully_synthetic/full_synthetic_015726.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_015899,fully_synthetic/full_synthetic_015899.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015918,fully_synthetic/full_synthetic_015918.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_015996,fully_synthetic/full_synthetic_015996.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_016027,fully_synthetic/full_synthetic_016027.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_016040,fully_synthetic/full_synthetic_016040.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_016097,fully_synthetic/full_synthetic_016097.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_016156,fully_synthetic/full_synthetic_016156.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_016238,fully_synthetic/full_synthetic_016238.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_016363,fully_synthetic/full_synthetic_016363.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_016388,fully_synthetic/full_synthetic_016388.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_016441,fully_synthetic/full_synthetic_016441.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_016531,fully_synthetic/full_synthetic_016531.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_016597,fully_synthetic/full_synthetic_016597.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_016781,fully_synthetic/full_synthetic_016781.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_016901,fully_synthetic/full_synthetic_016901.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_017018,fully_synthetic/full_synthetic_017018.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_017054,fully_synthetic/full_synthetic_017054.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_017116,fully_synthetic/full_synthetic_017116.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_017262,fully_synthetic/full_synthetic_017262.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_017396,fully_synthetic/full_synthetic_017396.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_017480,fully_synthetic/full_synthetic_017480.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_017518,fully_synthetic/full_synthetic_017518.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_017632,fully_synthetic/full_synthetic_017632.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_017637,fully_synthetic/full_synthetic_017637.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_017660,fully_synthetic/full_synthetic_017660.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_017681,fully_synthetic/full_synthetic_017681.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_017829,fully_synthetic/full_synthetic_017829.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_017914,fully_synthetic/full_synthetic_017914.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018125,fully_synthetic/full_synthetic_018125.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018237,fully_synthetic/full_synthetic_018237.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018250,fully_synthetic/full_synthetic_018250.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_018266,fully_synthetic/full_synthetic_018266.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018290,fully_synthetic/full_synthetic_018290.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018306,fully_synthetic/full_synthetic_018306.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018330,fully_synthetic/full_synthetic_018330.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018449,fully_synthetic/full_synthetic_018449.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018536,fully_synthetic/full_synthetic_018536.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018612,fully_synthetic/full_synthetic_018612.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018703,fully_synthetic/full_synthetic_018703.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_018736,fully_synthetic/full_synthetic_018736.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018777,fully_synthetic/full_synthetic_018777.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018799,fully_synthetic/full_synthetic_018799.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018880,fully_synthetic/full_synthetic_018880.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_018882,fully_synthetic/full_synthetic_018882.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_018891,fully_synthetic/full_synthetic_018891.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018926,fully_synthetic/full_synthetic_018926.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_018958,fully_synthetic/full_synthetic_018958.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019051,fully_synthetic/full_synthetic_019051.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019116,fully_synthetic/full_synthetic_019116.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_019158,fully_synthetic/full_synthetic_019158.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019164,fully_synthetic/full_synthetic_019164.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019173,fully_synthetic/full_synthetic_019173.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019318,fully_synthetic/full_synthetic_019318.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019416,fully_synthetic/full_synthetic_019416.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_019429,fully_synthetic/full_synthetic_019429.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019475,fully_synthetic/full_synthetic_019475.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019541,fully_synthetic/full_synthetic_019541.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019548,fully_synthetic/full_synthetic_019548.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019586,fully_synthetic/full_synthetic_019586.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019592,fully_synthetic/full_synthetic_019592.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019609,fully_synthetic/full_synthetic_019609.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019681,fully_synthetic/full_synthetic_019681.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019781,fully_synthetic/full_synthetic_019781.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_019867,fully_synthetic/full_synthetic_019867.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_019921,fully_synthetic/full_synthetic_019921.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_020035,fully_synthetic/full_synthetic_020035.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_020086,fully_synthetic/full_synthetic_020086.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_020137,fully_synthetic/full_synthetic_020137.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_020167,fully_synthetic/full_synthetic_020167.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_020520,fully_synthetic/full_synthetic_020520.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_020643,fully_synthetic/full_synthetic_020643.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_020766,fully_synthetic/full_synthetic_020766.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_020847,fully_synthetic/full_synthetic_020847.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_020973,fully_synthetic/full_synthetic_020973.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_020985,fully_synthetic/full_synthetic_020985.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021025,fully_synthetic/full_synthetic_021025.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021032,fully_synthetic/full_synthetic_021032.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021054,fully_synthetic/full_synthetic_021054.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021074,fully_synthetic/full_synthetic_021074.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021089,fully_synthetic/full_synthetic_021089.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_021252,fully_synthetic/full_synthetic_021252.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021301,fully_synthetic/full_synthetic_021301.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_021308,fully_synthetic/full_synthetic_021308.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021382,fully_synthetic/full_synthetic_021382.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021658,fully_synthetic/full_synthetic_021658.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021669,fully_synthetic/full_synthetic_021669.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_021739,fully_synthetic/full_synthetic_021739.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021902,fully_synthetic/full_synthetic_021902.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_021930,fully_synthetic/full_synthetic_021930.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_022441,fully_synthetic/full_synthetic_022441.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_022455,fully_synthetic/full_synthetic_022455.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_022469,fully_synthetic/full_synthetic_022469.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_022543,fully_synthetic/full_synthetic_022543.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_022632,fully_synthetic/full_synthetic_022632.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_022706,fully_synthetic/full_synthetic_022706.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_022729,fully_synthetic/full_synthetic_022729.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_022774,fully_synthetic/full_synthetic_022774.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_022789,fully_synthetic/full_synthetic_022789.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_022796,fully_synthetic/full_synthetic_022796.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023129,fully_synthetic/full_synthetic_023129.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023151,fully_synthetic/full_synthetic_023151.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023447,fully_synthetic/full_synthetic_023447.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023606,fully_synthetic/full_synthetic_023606.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023621,fully_synthetic/full_synthetic_023621.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_023635,fully_synthetic/full_synthetic_023635.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023679,fully_synthetic/full_synthetic_023679.png,1,,val,fully_synthetic,False
fully_synthetic_full_synthetic_023705,fully_synthetic/full_synthetic_023705.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023739,fully_synthetic/full_synthetic_023739.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023802,fully_synthetic/full_synthetic_023802.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023833,fully_synthetic/full_synthetic_023833.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023861,fully_synthetic/full_synthetic_023861.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_023981,fully_synthetic/full_synthetic_023981.png,1,,test,fully_synthetic,False
fully_synthetic_full_synthetic_024086,fully_synthetic/full_synthetic_024086.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_024100,fully_synthetic/full_synthetic_024100.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_024111,fully_synthetic/full_synthetic_024111.png,1,,train,fully_synthetic,False
fully_synthetic_full_synthetic_024223,fully_synthetic/full_synthetic_024223.png,1,,train,fully_synthetic,False
